id,lat,lon
93457,47.105551,39.40437905
93458,47.52210755,42.21481221465205
93459,47.7985579,39.879781
93460,61.0771764,41.9943256
93461,48.2414088,41.2545841
93462,47.23067275,39.74884147528864
93463,46.85048995,40.30439456279403
93464,48.2038195,41.1441178
93465,47.1089784,39.3956775
93466,,
93467,47.4132171,42.77006025
93468,47.4078874,38.9221783
93469,47.64622535,42.09695972613734
93470,,
93471,49.238866400000006,41.82464910976083
93472,61.0771764,41.9943256
93473,47.19027935,40.06501287369819
93474,46.5473715,42.6573066
93475,47.703062200000005,40.15934618059627
93476,49.2963474,40.3431731
93477,47.4970607,42.1648722
93478,47.2207111,38.3570475
93479,,
93480,48.35174705,40.02048763188101
93481,,
93482,47.4137485,40.100226819842575
93483,47.810765700000005,40.1070759
93484,47.1987658,40.0853443
93485,48.0375019,41.3288159
93486,48.34154355,39.949658449448236
93487,,
93488,47.224615,38.8873398
93489,47.7340635,42.6765884
93490,,
93491,47.7295205,40.244263
93492,,
93493,,
93494,48.1704288,41.1183971
93495,47.2187124,39.72113219035949
93496,47.13653545,42.44680319979548
93497,,
93563,61.0771764,41.9943256
93499,,
93500,49.5606504,41.8474254
93501,47.5291278,40.82530888185891
93502,47.5082585,39.2477073
93503,47.270071,38.928057137883755
93504,47.2080841,39.634993
93505,47.429938050000004,40.701249226868185
93506,,
93507,,
93508,47.6266621,42.4932507
93509,,
93510,47.23869955,38.918471049071535
93511,47.762889349999995,40.304641702731345
93512,47.325828,42.234436
93513,46.8897368,39.777325
93514,47.650634350000004,42.084030850000005
93515,47.414420500000006,40.099915363152306
93516,47.2399747,38.9156296
93517,47.6998938,40.15948953012567
93518,,
93519,48.1738078,40.8142977
93628,,
93520,47.3033191,39.0684328
93521,48.2443629,41.4727018
93522,47.2498707,38.9127102
93523,,
93524,47.3815391,39.7964813
93525,47.4183127,40.09952165
93526,47.2660315,38.93097609582577
93527,47.703908,40.2176439
93528,,
93529,47.6175897,41.8296817
93530,47.2230366,38.880663150000004
93531,47.29097005,39.70485075
93532,47.3115313,38.836543
93533,47.18761535,39.9506946
93534,,
93535,47.64093205,42.09412553053315
93536,,
93537,,
93538,,
93539,,
93540,47.3675947,39.8915001
93714,61.0771764,41.9943256
93541,48.5537416,40.32224440077323
93542,48.129655,40.3730362305527
93543,47.10682595,39.427194907120054
93544,47.7136985,40.21691341343776
93545,47.6611182,39.8991728
93546,47.8688226,40.0255405
93547,47.28541285,39.00777569531478
93548,46.2343721,41.29927011849887
93549,48.2912924,40.5217689066865
93550,48.3468827,41.83783634821281
93551,47.7008754,40.2091672
93552,47.1129667,39.412885462938334
93553,47.5277001,42.5963873
93554,47.9068251,41.8537632
93555,47.48544645,40.06570128149759
93556,47.24380495,39.779124900649045
93557,61.0771764,41.9943256
93558,47.2821496,42.5976929
93559,,
93560,48.34720485,41.82713872554302
93561,47.1704958,38.778284
93562,,
93564,47.2230715,39.6963767
93565,47.2297146,39.74817867992233
93566,46.17920475,41.09455177712048
93567,,
93568,46.28493715,41.46818845
93569,48.5219848,40.32544655441491
93570,46.6536549,42.6365557
93571,,
93572,47.2312842,39.6788311042285
93573,47.1506952,39.7225874882151
93574,,
93575,46.7575447,42.8040918
93576,,
93577,,
93578,47.0131105,42.2078078
93579,47.52158825,42.20011528835008
93580,46.87474,42.05294615
93581,47.42342725,40.06258731300154
93582,47.2234972,39.71287368524236
93583,48.03710205,39.93597104999999
93584,,
93585,,
93586,46.87681805,42.04077997241676
93587,47.248279100000005,39.73348339856561
93588,,
93589,48.1795335,40.8372005
93590,48.924309300000004,40.36959902547073
93591,,
93592,49.1719127,41.0753371
93593,,
93594,47.21002595,39.66806766715918
93595,47.7829196,39.913757377872564
93596,47.0792973,39.8631121
93597,,
93598,47.101313000000005,39.43929655000001
93599,48.1519477,40.7151121
93600,49.3497059,41.6414107
93601,,
93602,47.41410535,38.90410522133668
93603,47.105139,39.40584315273871
93604,,
93605,,
93606,47.53104655,42.2335873602288
93607,,
93608,48.1427287,40.6820244
93609,,
93610,46.9446333,41.9986469
93611,49.0402479,41.00166631295694
93612,61.0771764,41.9943256
93613,,
93614,47.2954695,39.7027749
93615,48.9195754,40.40016671968223
93616,,
93617,,
93618,,
93619,,
93620,,
93621,,
93622,47.4030041,40.0956873066271
93623,,
93624,,
93625,,
93626,48.14459515,40.182480360520586
93627,47.4674173,40.0768918
93629,,
93630,,
93631,,
93632,,
93633,,
93634,,
93635,46.8348969,42.0434774
93636,47.47697135,40.06922804513773
93637,48.354344,40.2810699
93638,49.79091925,41.14774914706739
93639,,
93640,46.8649783,42.0231454
93641,47.41124,40.2609103020482
93642,47.2568004,38.91374603296009
93643,47.2088256,39.6443924
93644,61.0771764,41.9943256
93645,,
93646,49.008699,40.6804228
93647,47.261774700000004,39.87875651030499
93648,,
93649,,
94018,54.60054565,39.70909477440256
93650,46.86897065,42.064625862961734
93651,47.530853,42.1889351
93652,47.47670445,40.074418030294765
93653,47.2090568,38.9447026
93654,47.2151085,39.69083
93655,49.2082308,40.4891737
93656,49.81921345,41.09853886677145
93657,,
93658,47.270030399999996,38.90107292758311
93659,47.15794115,39.74813135082565
93660,49.376338,41.5821154
93661,,
93662,,
93663,48.2928204,40.9158882
93664,61.0771764,41.9943256
93665,47.261295950000004,39.64963280451939
93666,47.36417815,39.88122626085513
93667,49.7844743,41.1335425
93668,,
93669,,
93670,47.418837249999996,40.083191582231834
93671,47.21087675,39.6493314
93672,47.2619805,39.6559651
93673,,
93674,,
93675,47.21652645,38.92488593572411
93676,47.2599958,39.64534350010004
93677,,
93678,,
93679,,
93680,46.404423,41.8824086
93681,49.795431699999995,41.15027489408887
93682,48.0170999,40.8339927
93683,47.7267028,40.2832932
93684,61.0771764,41.9943256
93685,,
93686,49.7964633,41.151113242861186
93687,47.136967150000004,42.481828482840186
93688,,
93689,47.15068395,42.47898825
93690,47.9914221,40.8863711
93691,46.49008775,41.5593579
93692,47.4011847,39.9484001
93693,,
93694,,
93695,47.1322987,42.47010360836226
93696,47.30816355,38.80581508101408
93697,48.0229911,40.7738392
93698,47.20853165,39.65042447322358
93699,61.0771764,41.9943256
93700,46.4485228,41.3801494
93701,,
93702,48.0263431,40.8996068
93703,47.7449581,40.231850621094715
93704,47.218668199999996,39.698686616894186
93705,46.474905250000006,41.54146961668725
93706,47.1887302,40.0683444
93707,48.1954059,40.6475682
93708,47.2369364,39.7173505
93709,47.19588345,38.54190038625333
93710,,
93711,47.5157531,40.825455700000006
93712,46.47874515,41.53496935289426
93713,48.0966383,40.7955312
93715,47.3417486,39.0242588
93716,,
93717,47.9033968,41.7415931
93718,46.5058525,41.3407092
93719,49.0061325,42.1257936
93720,48.241642,40.7079874
93721,61.0771764,41.9943256
93722,46.47566125,41.5194157845208
93723,,
93724,47.301123,39.7201169
93725,47.28147975,39.500967470437956
93726,48.2027396,40.6967186
93727,47.64152025,40.86051066522173
93728,48.2922119,40.96084960960698
93729,47.7238502,40.2479911
93730,,
93731,,
93732,,
93733,,
93734,47.2375586,39.80944665633737
93735,47.28610955,39.75011114176528
93736,47.11674675,39.742889025873495
93737,,
93738,46.46735365,41.50943339311414
93739,,
93740,47.1414753,42.4712146
93741,47.6419832,40.863544390448595
93742,48.28178595,41.042048590159155
93743,47.410403349999996,40.11363761773481
93744,,
93745,46.51778655,41.18313092966732
93746,47.077279,39.3313873
93747,46.573218100000005,40.65487248497702
93748,47.2776176,39.513550699999996
93749,48.2811179,41.044079518917
93750,,
93751,46.3908574,41.8503795
93752,47.2247853,39.5624497
93753,48.51210985,40.32930796505891
93754,47.05406,39.6099039
93755,,
93756,47.544332499999996,38.88200439221153
93777,46.6628483,39.0893363
93757,47.2760011,39.51137955648129
93758,48.17587225,40.79054089729613
93759,46.4763504,41.54331589739201
93760,47.3475918,41.2179786
93761,46.796563,38.9799265
93762,47.3965227,39.8360169
93763,,
93764,,
93765,48.1529068,40.1841875
93766,47.2413017,39.815010069856946
93767,,
93768,47.0757202,39.537880607745464
93769,,
93770,47.63840275,40.866581026099865
93771,48.371096,41.7188549
93772,46.729645,39.203881
93773,,
93774,,
93775,47.6567939,40.208602523012686
93776,46.5100854,41.3238033
93860,61.0771764,41.9943256
93778,,
93779,47.232861549999996,39.70237244572764
93780,46.7507455,41.3851742
93781,,
93782,,
93783,47.2051149,39.679743
93784,47.231550299999995,39.67811729739608
93785,,
93786,46.475724799999995,41.541331022972756
93787,47.635405950000006,38.81894594949033
93788,48.0303983,40.2110545
93789,46.47713775,41.540067394342095
93790,46.5671221,40.648388987883976
93791,47.4486469,38.38276705
93792,48.0399045,40.1299483
93793,46.4824687,41.534151050000006
93794,,
93795,47.6914502,38.91977435725256
93796,47.2791708,39.6116003
93797,48.53194135,42.49690729689918
94063,54.7325355,39.4926568
93798,47.50871755,42.16881801435
93799,47.21917995,39.710085976465706
93800,61.0771764,41.9943256
93801,,
93802,46.7934027,39.0121895
93803,47.2391344,39.77159717624903
93804,47.273362,39.876327
93805,,
93806,47.28568295,39.75167822662651
93807,46.7918555,39.0040995
93808,,
93809,47.4571221,39.3795567
93810,47.225964149999996,39.72490645651237
93811,47.45689835,40.18064415373299
93812,46.3447981,42.1279642
93813,46.7772658,38.9866937
93814,47.2517409,39.5090587
93815,47.2287558,39.80809145
93816,,
93817,48.0347858,40.1249888
93818,47.255491199999994,38.91643372089689
93883,,
93819,46.7417952,41.4606621
93820,,
93821,,
93822,46.3113939,41.8211237
93823,47.36411875,40.56279988598142
93824,,
93825,47.6109946,41.4984575
93826,47.3568044,39.5788856
93827,48.00865065,40.11718906823454
93828,,
93829,47.600196999999994,38.87048059642209
93830,48.5453734,42.524036102607944
93831,48.9215594,39.9332986
93832,47.2286383,39.767937591389455
93833,46.2661986,41.7585943
93834,48.0382734,40.0939121
93835,46.5036221,41.3430133
93836,46.56225980000001,40.665172386180586
93837,47.2329488,42.1266484
93838,47.5784778,41.09075461840243
93839,47.6580947,38.90025699658682
93840,,
93841,,
93842,47.237661700000004,39.73825778487483
93843,,
93844,,
93845,47.2233162,39.62546023682569
93846,,
93847,46.55325995,40.65166050000001
93848,48.53656755,42.484711899043106
93849,,
93850,47.590857299999996,41.081455954848785
93851,47.2702005,39.72991021342011
93852,61.0771764,41.9943256
93853,47.4251895,41.5891095
93854,47.5813012,41.09845668912505
93855,48.8990776,40.2265868
93856,47.227299450000004,39.679374939434084
93857,47.2320019,39.780304036721944
93858,46.9813162,41.2151021
93859,47.29229635,39.4865163
93861,47.6467679,41.3479317
93862,48.04455065,40.12472435024844
93863,48.930691350000004,40.414579050000015
93864,47.7053262,40.21755952607992
93865,47.4974064,42.3170378
93866,,
93867,47.517381150000006,42.15485986819762
93868,48.9215594,39.9332986
93869,46.47259965000001,41.54961154907979
93870,47.13860725,39.74596196961306
93871,47.6449444,38.8418028747992
93872,47.52635105,42.226738420777025
93873,,
93874,61.0771764,41.9943256
93875,,
93876,47.1095322,39.9289043
93877,47.56663585,38.642002632046015
93878,54.6566071,39.6268562
93879,54.6520515,39.652167662094925
93880,53.940259,40.6796835
93881,,
93882,54.35935395,41.90578865317015
93949,54.6069366,39.715686649999995
93884,,
93885,,
93886,,
93887,,
93888,54.6597287,39.58220268032791
93889,,
93890,,
93891,,
93892,,
93893,54.666249,39.6460093
93894,53.7430176,39.5131148
93895,,
93896,54.61967685,39.758885591352936
93897,53.9264977,40.0233433
93898,,
93899,54.6358179,39.6501668
93900,55.1390071,40.5535717
93901,,
93902,53.9264977,40.0233433
93903,54.5481945,39.82962651825413
93904,54.6289724,39.7366897
93905,,
93906,,
93907,54.4757413,39.8007062
93908,,
93909,,
93910,54.631954949999994,39.7804425950996
93911,,
93912,54.615106850000004,39.84100809619528
93913,,
93914,53.9164893,40.1140555
93915,54.61627,39.7943801
93916,54.6288955,39.708047253409504
93917,,
93918,55.12969815,40.17083748132006
93919,,
93920,,
93921,53.7473806,41.0153206
93922,54.043011,39.744011
93923,55.1548108,40.5537695
93924,54.63790825,39.64275267557764
93925,44.9551294,39.5864767
93926,,
93927,54.5994004,39.83424998215135
93928,54.6274907,39.7274202
93929,44.9551294,39.5864767
93930,54.5358643,39.778364100000005
93931,54.6382561,39.7522778
93932,54.7311302,39.4888984
93933,54.4175583,40.3781129
93934,54.62898635,39.728539837840046
93935,53.7915722,40.4908627
93936,54.4136862,40.3749654
93937,54.6242249,39.74825524923769
93938,54.5968698,39.708176653411584
93939,54.9374221,41.3941756
93940,54.0641073,40.1635144
93941,53.792139,40.4830977
93942,54.2438905,39.0435223
93943,54.229625,39.0154126
93944,55.0223208,41.5201464
93945,,
93946,54.9355358,41.4068903
93947,54.6548296,39.6569773
93948,,
93950,53.9446854,40.6781487
93951,54.899812,41.2775891
93952,54.93371295,41.39895687279433
93953,53.7043167,40.048895
93954,54.8554713,41.6661129
93955,54.2300501,39.0233098
93956,,
93957,53.7353641,40.9956792
93958,53.7039678,40.0415069
93959,,
93960,,
93961,,
93962,54.5477501,40.8555206
93963,53.7044484,40.1230218
93964,,
93965,,
93966,53.7112308,40.0615133
93967,54.9415602,41.3812155
93968,,
93969,,
93970,54.9527577,41.3751153
93971,54.614998,39.8094763
128825,,
93972,54.2300501,39.0233098
93973,54.9355358,41.4068903
93974,,
93975,54.945718,41.3704766
93976,54.9467603,41.3484316
93977,,
93978,54.9671829,41.749049504325114
93979,54.7100453,39.8149902
93980,,
93981,,
93982,54.94657745,41.41384600303567
93983,54.6113775,39.7101621
93984,,
93985,,
93986,,
93987,53.5818001,39.4544439
93988,55.0011695,41.2905762
93989,54.5548138,40.8672615
93990,54.60712685,39.67017262979121
93991,54.2158212,39.0301312
93992,54.5368786,40.8596331
93993,,
93994,53.9171457,40.0102666
93995,,
93996,54.577553550000005,41.81332322937082
93997,54.623087,39.76699570354818
93998,,
93999,54.9437792,41.4035797
94000,54.6281381,39.7768686
94001,54.312808,40.8745979
94002,,
94003,54.3454166,41.915403257445746
94004,54.61752425,39.744766150000004
94005,,
94006,54.623926,39.75799557665776
94007,54.6060029,39.7912067
94008,54.6279812,39.74603
94009,55.001724,41.200817
94010,54.6178144,39.795727
94011,54.63559145,39.76125236522006
94012,54.9235167,41.352008
94013,54.340705549999996,41.90764905992027
94014,54.63127115,39.72714464642128
94015,54.35912140000001,41.91404236702188
94016,54.71653945,39.50762444213859
94017,54.5913245,39.9465673
94019,54.6724336,39.5199098
94020,54.36273115,41.92572115
94021,,
94022,54.6107837,40.025914
94023,54.3661843,39.2786952
94024,54.6424675,39.650192
94025,54.7264879,39.8275914
94026,,
94027,54.67471175,39.65058317339781
94028,,
94029,54.605681649999994,39.72178139999999
94030,54.4681804,39.3388356
94031,,
94032,54.62700795,39.714365342620724
94033,44.9551294,39.5864767
94034,,
94035,54.73201725,39.50421551393026
94036,,
94037,,
94038,,
94039,,
94040,,
94064,54.60339,39.82855618215136
94041,,
94042,54.7343476,39.50998623355339
94043,54.6018229,39.7155682
94044,54.5806033,41.805963226406746
94045,44.9551294,39.5864767
94046,,
94047,54.6207894,39.709610749835846
94048,54.5092104,41.815247
94049,54.35912140000001,41.91404236702188
94050,54.63127115,39.72714464642128
94051,,
94052,,
94053,,
94054,54.011057,41.6963014
94055,54.35912140000001,41.91404236702188
94056,54.34877815,41.961661476132846
94057,,
94058,,
94059,,
94060,54.0268687,41.7148756
94061,54.722907750000005,39.508170750000005
94062,54.6848979,39.6252219
94065,54.227075,39.91299485901899
94066,54.60594055,39.79837485799171
94067,53.7176513,40.0731459
94068,54.6545144,39.942789
94069,54.62715635,39.70901890734606
94070,54.2881773,40.350586
94071,54.61441315,39.75812325090794
94072,,
94073,,
94074,,
94075,54.61627,39.7943801
94076,54.2322701,39.0291475
94077,,
94078,54.6212361,39.7046645
94079,44.9551294,39.5864767
94080,,
94081,,
94082,,
94083,,
94084,,
94085,,
94086,54.6049044,39.7551731
94087,,
94088,,
94089,,
94090,54.553205750000004,42.468544908385006
94091,54.3606648,41.5127279
94092,54.6089674,39.7560953
94093,54.564118,42.4880695
94094,54.7325355,39.4926568
94095,54.574142,42.4576796
94096,,
94097,,
94098,54.04411725,39.73837462954777
94099,54.5957409,39.7117527
94100,54.35912140000001,41.91404236702188
94101,54.044626699999995,39.740264652486
94102,54.8234536,39.4696864
94103,54.604250199999996,39.71863355
94104,54.1473524,39.8203608
94105,,
94106,54.155773,41.1251224
94107,55.022236,41.468651
94108,54.60227965,39.74040671771593
94109,54.7337994,39.5097153
94110,44.9551294,39.5864767
94251,,
94111,54.6255961,39.7694411
94112,54.5165126,39.9123497
94113,54.68845855,39.62959453327664
94114,54.6545144,39.942789
94115,54.61627,39.7943801
94116,,
94117,54.0980854,38.8124441
94118,54.5232311,39.5005608
94119,54.47807,39.6085206
94120,54.2201779,39.907782
94121,54.2725463,41.7942948
94122,54.2363123,39.9061169
94123,54.6105672,39.7170165
94124,,
94125,54.2949286,40.1103606
94126,,
94127,53.8354882,39.5970621
94128,54.3989812,40.0364699
94129,54.7235268,39.5476178
94130,,
94131,54.3261477,40.880832167799994
94132,,
94133,54.7236988,39.4503132
94134,54.323389,40.88111908277071
94135,54.7030397,41.1364395
94136,54.61432205,39.728627082127566
94137,54.3272586,40.89526464180371
94138,54.62811455,39.77837515790738
94139,54.6719321,41.1055407
94140,54.62394075,39.72224601219598
94141,54.7941174,39.4278691
94142,55.1410503,40.5526005
94143,,
94144,,
94145,54.6730192,39.6553291
94146,54.675896800000004,39.64824514880267
94147,54.6602667,39.6786106
94148,54.12358605,39.60267498573292
94149,54.437912,41.112885
94150,,
94151,54.1591923,41.132115972747314
94152,53.78445055,39.236794154598165
94153,53.826552750000005,39.55977051230332
94154,,
94155,54.0418911,39.74874593222695
94156,54.6704375,39.656080497854774
94157,,
94158,,
94159,54.66171975,39.674410995837576
94160,53.7251072,41.0278521
94161,54.6834539,39.651722
94162,54.1586609,41.1175263
94163,53.7160425,39.5651565
94164,,
94165,53.804362350000005,39.532157800000014
94166,54.6602667,39.6786106
94167,54.2133225,40.4674542
94168,,
94169,53.8058084,39.5584416
94170,54.6082648,39.7595482
94171,54.3454464,41.8967321
94172,54.5053847,39.9612984
94173,54.8351069,40.3292141
94174,54.6670052,39.65981884396351
94175,53.824436250000005,39.59402115144461
94176,54.6255961,39.7694411
94177,54.606182200000006,39.83082460665727
94178,53.80892145,39.55360867527392
94179,54.3159782,40.8611809
94180,,
94181,53.8122063,39.522034999446035
94182,54.6347098,39.75082884999999
94183,54.66824845,39.65829934958327
94184,53.940259,40.6796835
94185,53.7888589,39.4740127
94186,54.673538050000005,39.65162973397841
94187,54.22308055,39.91229414381954
94188,54.208755,39.134739
94189,54.60390425,39.71716185
94190,,
94191,54.6121711,39.6966736
94192,,
94193,,
94194,54.6641224,39.664417212174456
94195,,
94196,,
94197,54.6555297,39.6511227
94198,,
94199,,
94200,54.65323865,39.65663362542094
94201,54.6018086,39.8095664
94202,,
94203,,
94204,53.19617635,50.14123760000001
94205,,
94206,53.5099496,49.42009748602767
94207,53.2053806,50.12306196602301
94208,53.2322222,48.9948056
94209,53.2203617,50.2280851
94210,53.20498345,50.16034507019821
94211,53.4680772,49.5368491
94212,53.22335425,50.17920865
94213,49.6716247,142.593716
94214,,
94215,53.24081735,50.210227034660406
94216,53.2404723,50.19274637966544
94217,53.5091285,49.43961170177909
94218,53.21953705,50.22854398105713
94219,52.3941388,50.485740199535186
94220,49.6716247,142.593716
94221,53.23624205,50.20905830535858
94222,,
94223,53.471853100000004,49.53645724597672
94224,49.6716247,142.593716
94225,53.19773655,50.136653481662364
94226,53.2482263,50.1895927
94227,53.5132376,49.44487718382382
94228,53.23965255,50.19419855
94229,53.58845925,49.76186538346219
94230,49.6716247,142.593716
94231,49.6716247,142.593716
94232,53.114741249999994,50.07939083259251
94233,53.19511275,50.182429266278966
94234,49.6716247,142.593716
94235,53.2563167,50.24241293275615
94236,,
94237,49.6716247,142.593716
94238,53.2019492,50.1038315
94239,,
94240,53.3183638,50.3094803
94241,49.6716247,142.593716
94242,53.199460650000006,50.12838992028911
94243,,
94244,,
94245,,
94246,49.6716247,142.593716
94247,53.4652626,49.5318799
94248,,
94249,53.2349828,50.24566461356126
94250,,
94252,,
94253,,
94254,53.224292649999995,50.26887070709462
94255,53.20504835,50.13486436638408
94256,53.5360905,49.35060389628469
94257,53.4680731,51.4763909
94258,53.6075245,49.0383231
94259,,
94260,,
94261,52.4220601,49.9708298
94262,53.52728695,49.42255335831484
94263,53.522856649999994,49.26827752995472
94264,,
94265,53.188933399999996,50.18597190161324
94266,53.29759985,50.28312335095623
94267,53.1661677,48.4728076099909
94268,53.06141685,48.41285846062513
94269,53.511311,49.4583931
94270,53.533673300000004,49.29452183562713
94271,49.6716247,142.593716
94272,53.5141739,49.41626181630687
94273,53.24404965,50.23517440821463
94274,,
94275,53.4748885,49.5240613033603
94276,,
94277,53.18910275,50.188137915617595
94278,53.492441400000004,50.62591974625646
94279,53.4656307,49.615623616435826
94280,53.585568050000006,50.29446984590107
94281,,
94282,53.58667685,50.64686894468446
94283,,
94284,53.37960355,49.47444237504901
94285,53.2817643,50.2419778
94286,53.144449800000004,50.03894373771742
94287,53.2136293,50.1550974
94288,,
94289,53.230182799999994,50.28052508445376
94290,53.1525975,50.0752064
94291,53.349295,50.22140129543
94292,49.6716247,142.593716
94293,,
94294,53.265805900000004,50.21551785
94295,53.4416266,50.36133028968362
94296,,
94297,49.6716247,142.593716
94298,53.48586515,49.467186568132405
94299,53.48106115,49.45773419021128
94300,53.30064575,50.290779
94301,53.196867749999996,50.114745799999994
94302,53.4777161,50.9420673
94303,,
94304,,
94305,53.5058546,49.425825574093906
94306,53.5075693,49.287849052643196
94307,53.2606095,50.23487592057073
94308,,
94309,53.341518750000006,50.22523920509298
94310,53.210171700000004,50.24951581755899
94311,,
94312,53.2058145,50.2210535
94313,53.1985174,50.2650656
94314,53.531670399999996,49.272290791742364
94315,,
94316,53.5390845,49.3218862
94317,53.25508705,50.21276337332215
94318,53.19029785,50.20835905
94319,,
94320,,
94321,53.50614885,49.42860308297861
94322,53.18987545,50.20289784678333
94323,53.2425001,50.23713817767501
94324,53.18595365,50.08507725654822
94325,,
94326,49.6716247,142.593716
94327,53.19554185,50.19511538179655
94328,,
94329,53.3013553,50.2763759012384
94330,53.2150882,50.20799243506909
94331,,
94332,53.265463350000005,50.222147988314845
94333,,
94334,,
94335,,
94336,53.2537794,50.22307536460221
94337,53.339587699999996,50.22444580587022
94338,53.18900835,50.08292096940559
94339,53.5224136,49.41159080367186
94340,53.380556799999994,49.45912842504126
94341,,
94342,,
94343,,
94344,53.1973156,50.1998424
94345,,
94346,53.2555885,50.22686930271778
94347,53.19484335,50.16876652788464
94348,53.245930400000006,50.39859156112128
94349,,
94350,53.2273267,50.21227145
94351,53.5151588,49.296840850996915
94352,53.21302095,50.19565947154402
94353,53.2608843,50.2246739
94354,53.210487650000005,50.21996846678114
94355,53.190238699999995,50.118551
94356,53.4751077,49.450099558656035
94357,49.6716247,142.593716
94358,,
94359,53.195231,50.1934067
94360,53.2000927,50.2476617
94361,53.193464649999996,50.195334406854585
94362,53.247520699999995,50.213480823873724
94363,53.29861115,50.2845334
94364,53.2069869,50.1213087
94365,53.2131271,50.2350162
94366,53.212884,50.16530561031406
94367,53.209312350000005,50.16438282445617
94368,,
94369,53.2067864,50.13983784999999
94370,53.5064823,49.394395623698486
94371,,
94372,53.2588013,50.207773300581835
94374,,
94375,53.51167605,49.404876768150366
94376,53.200395150000006,50.20984245815734
94377,53.1549419,48.6278342
94378,53.47830175,49.47598987945926
94379,53.50621205,49.4103547
94380,53.217510649999994,50.16422109720136
94381,53.24683115,50.26620626958103
94382,,
94383,53.222120000000004,50.198904237219665
94384,49.6716247,142.593716
94385,53.4756884,49.4611486
94386,49.6716247,142.593716
94387,53.2488343,50.21134768126272
94388,53.24826365,50.23697453167709
94389,53.24826365,50.23697453167709
94390,,
94391,49.6716247,142.593716
94392,53.53180815,49.34105039449241
94393,,
94394,53.2261884,50.207796323216925
94395,49.6716247,142.593716
94396,53.21412705,50.208236951193754
94397,53.2162177,50.1683623154051
94398,53.155658849999995,48.61009155
129120,,
94399,53.3435958,51.1771736
94400,53.190119300000006,50.1825377
94401,53.2476908,50.2233030999679
94402,53.50175045,49.403162539959766
94403,53.3754404,49.0914311
94404,53.20802515,50.22373980249054
94405,53.2435952,50.25878933284858
94406,53.52972265,49.336473974513936
94407,,
94408,,
94409,53.18997365,50.13838569983213
94410,53.21049815,50.21888117520636
94411,,
94412,52.95238315,49.677751947104845
94413,53.210920599999994,50.22488670239855
94414,53.23649035,50.272458415971556
94415,53.19925,50.116371091692926
94416,53.230186450000005,50.24667339108505
94417,53.504269550000004,49.424749200194654
94418,53.573361649999995,49.08466315
94419,49.6716247,142.593716
94420,53.213161549999995,50.23572610911722
94421,53.5022427,49.398920435564264
94422,53.51084765,49.412807520797124
94423,53.197534149999996,50.21771516839157
94424,,
94425,49.6716247,142.593716
94426,53.204789250000005,50.238993723925546
94427,53.52336095,49.29874638795427
94428,,
94429,53.22363,50.230849440731134
94430,53.2065932,50.243032383236674
94431,53.5228579,49.29161480528986
94432,53.1187946,49.9377289
94433,53.5021715,49.40685195274693
94434,54.0126002,51.0571911
94435,,
94436,,
94437,53.19563385,50.13997628166237
94438,,
94439,53.2329916,50.21223130631172
